key,dish_id,eaten_at,eaten_at_utc_offset,image_id,weight,description,remarks,all_food_items
p96w4a,363884,2022-05-16T06:18:22Z,120,6c6322fb-0b69-44bf-a2d9-5b4eb8f1a043,232.0,café au lait ,,"café au lait , cacao"
p96w4a,363894,2022-05-16T07:03:36Z,120,891329a2-60a8-4aa6-a08b-3ef8a895419d,240.0,café au lait,,"café au lait, cacao"
p96w4a,363934,2022-05-16T10:27:47Z,120,08e6b070-1991-4772-a94e-ea9818b2912f,236.0,eau,,eau
p96w4a,363963,2022-05-16T11:19:22Z,120,92b7783e-b1df-41f6-be6a-598ffc355c4b,273.0,café au lait,,"café au lait, cacao"
p96w4a,364061,2022-05-16T17:52:23Z,120,25f76b9e-9e65-459a-819a-edc179b53d81,216.0,eau,,eau
p96w4a,364153,2022-05-17T07:11:33Z,120,2cecd350-0715-4904-bc09-00937de43e96,304.0,café au lait ,,"café au lait , cacao, jus d'orange , eau"
p96w4a,364153,2022-05-17T07:11:33Z,120,2cecd350-0715-4904-bc09-00937de43e96,122.0,eau,,"café au lait , cacao, jus d'orange , eau"
p96w4a,364226,2022-05-17T11:05:53Z,120,926395a7-4705-49b3-b9e5-6bd94566790a,204.0,eau,,eau
p96w4a,364307,2022-05-17T17:34:33Z,120,7b1e3508-212f-4e7e-b0a4-cf4ea3ea6a27,212.0,eau,,eau
p96w4a,365023,2022-05-21T07:42:27Z,120,2c4e64ed-e2fd-4403-a505-7d1cb04e0a66,233.0,café au lait,,"café au lait, cacao "
p96w4a,365045,2022-05-21T09:26:22Z,120,f88b6f06-6928-4717-89a3-074ae05435c8,309.0,eau,,"eau, citron"
p96w4a,365169,2022-05-21T17:36:36Z,120,6dbfe332-dd6b-47e6-8e82-73440f9c9258,301.0,eau citronnée ,,eau citronnée 
p96w4a,365273,2022-05-22T08:46:23Z,120,e6e48739-d38f-4794-92c9-6b3559f1ca49,296.0,café au lait ,,"café au lait , cacao "
p96w4a,365402,2022-05-22T17:57:43Z,120,5702b7df-2173-4cf8-a6ac-14bd1ee80afe,206.0,eau,,"eau, eau"
p96w4a,365405,2022-05-22T18:10:00Z,120,5702b7df-2173-4cf8-a6ac-14bd1ee80afe,206.0,eau,,"eau, eau"
p96w4a,365650,2022-05-24T09:17:30Z,120,3c13eceb-1265-424c-ae03-e7183d9bb369,292.0,café au lait,,"café au lait, cacao"
p96w4a,365659,2022-05-24T09:45:45Z,120,374f96d0-3d1c-4d2b-bbc1-1d1a57ea60de,200.0,eau,,eau
p96w4a,365699,2022-05-24T12:28:12Z,120,2e188d66-49de-49c2-8b03-6533154f24b6,200.0,eau,,eau
p96w4a,365753,2022-05-24T18:09:45Z,120,b551541c-3e37-4889-b523-ea688aa26efa,232.0,soupe lait de coco avec légumes ,,"riz, soupe lait de coco avec légumes , poulet"
p96w4a,365805,2022-05-25T06:25:37Z,120,04b58eda-00be-4da6-9723-39f54fcac057,338.0,eau,,eau
p96w4a,365806,2022-05-25T06:31:45Z,120,ecd4d183-e014-4ece-985a-4b271ab2bd3c,303.0,café au lait,,"café au lait, cacao"
p96w4a,365844,2022-05-25T10:36:37Z,120,749e14ac-ab3d-4313-a129-e06f0cfcc5ee,309.0,eau,,eau
p96w4a,365861,2022-05-25T11:21:35Z,120,ef6c67b3-7e4b-49a8-a169-7ddcb4efc52a,203.0,café au lait,,"café au lait, cacao"
p96w4a,365877,2022-05-25T13:04:28Z,120,efd25978-e06e-4bce-9571-4a7aa1428b03,316.0,eau ,,eau 
p96w4a,365919,2022-05-25T18:20:37Z,120,bb0ab79e-4618-4cdf-90a8-71794949b191,212.0,eau,,eau
p96w4a,365922,2022-05-25T18:45:17Z,120,24ae4408-8d2a-4a40-bf57-43efa13a74c4,230.0,eau,,eau
ppf8hc,359097,2022-05-03T04:34:57Z,120,306a507c-a746-4e6b-bdd5-ef8e5aa4f7dc,290.0,thé chaud sans sucre ,,"thé chaud sans sucre , thé "
ppf8hc,359256,2022-05-03T11:17:48Z,120,13ca38ef-bc31-407e-af5e-6d61f4317367,24.0,branches de chocolat au lait ,,branches de chocolat au lait 
ppf8hc,359891,2022-05-05T07:07:07Z,120,66b9acee-e336-4260-8e14-75bfd6bd7ead,470.0,thé ,,thé 
ppf8hc,360162,2022-05-05T18:07:53Z,120,bf091b2f-9737-468e-bfdc-01f8e30a2b78,168.0,Vin blanc ,,Vin blanc 
ppf8hc,361502,2022-05-09T11:51:04Z,120,edf26042-41ab-4c7d-b4da-18cb0454f49f,20.0,chocolat au lait ,,chocolat au lait 
ppf8hc,362940,2022-05-13T07:17:48Z,120,1037112f-6896-4926-934c-6587ac46a90c,282.0,thé ,,thé 
ppf8hc,363899,2022-05-16T07:11:37Z,120,6d3f507b-ebd7-4be8-94ae-830fb1133ead,277.0,thé vert ,sans sucre ,thé vert 
ppf8hc,364135,2022-05-17T06:17:34Z,120,6a80dbfb-53c8-48e9-882a-ba7f60d757a4,284.0,thé ,,"thé , frites , poulet "
ppf8hc,364324,2022-05-17T19:08:45Z,120,4791b05e-091d-47c9-bbd2-b039612d92c2,49.0,vin blanc ,,vin blanc 
ppf8hc,364769,2022-05-20T06:09:48Z,120,ea440ae1-9672-4131-a371-29735bab4284,360.0,thé ,,thé 
ppf8hc,364931,2022-05-20T17:28:32Z,120,ec73fad9-d93a-459b-a22b-af1051a9bd21,192.0,bière blanche ,,bière blanche 
ppf8hc,365442,2022-05-23T04:48:00Z,120,306a507c-a746-4e6b-bdd5-ef8e5aa4f7dc,290.0,thé ,,"thé chaud sans sucre , thé "
ppf8hc,365696,2022-05-24T12:16:37Z,120,8155f43d-34a0-4b8f-b57c-9c17b005eacb,276.0,thé ,,thé 
r3bub9,364147,2022-05-17T07:01:34Z,120,ce6ad05f-17db-4129-92da-3b0fd5ba0a70,200.0,eau ,,eau 
r3bub9,364151,2022-05-17T07:04:54Z,120,808bb8d8-ec6f-49c8-9f4e-63f956f5d3ff,142.0,café ,,"café , sucre"
r3bub9,364216,2022-05-17T10:32:52Z,120,b8a18caa-7f58-408b-82e3-6a66075fffa0,198.0,eau,,eau
r3bub9,364282,2022-05-17T16:04:52Z,120,7956bf95-d221-49e2-8c19-8719f2848ef8,469.0,eau,,eau
r3bub9,364461,2022-05-18T07:10:00Z,120,7a4cc300-1475-411a-b9d0-8c960e7b4fd2,487.0,eau,j'ai soif,eau
r3bub9,364490,2022-05-18T14:51:19Z,120,13a4d182-33dc-4ecc-9df0-f0e5250636ed,422.0,eau,,eau
r3bub9,364789,2022-05-19T18:30:00Z,120,2a9ae412-d5e7-426b-82af-3587d2d9765c,485.0,eau,,eau
r3bub9,364790,2022-05-20T07:22:03Z,120,fece9dc7-9a21-4191-836f-76bd65e084a7,482.0,eau,,eau
r3bub9,364822,2022-05-20T10:13:19Z,120,e1b663ab-ebf0-4e10-bb10-86e7f728d038,491.0,eau,,eau
r3bub9,364999,2022-05-20T21:15:00Z,120,86870255-f738-41c8-8cab-cc309483b410,281.0,eau,un peu malade + le chaud.. j'ai pas beaucoup de repas ces derniers jours..,eau
r3bub9,365011,2022-05-21T05:48:13Z,120,ce304883-7d3b-40b4-9b6e-9ab28a656050,270.0,eau,"""sauvergardé localement""","eau, café "
r3bub9,365011,2022-05-21T05:48:13Z,120,ce304883-7d3b-40b4-9b6e-9ab28a656050,102.0,café ,,"eau, café "
r3bub9,365343,2022-05-22T13:29:41Z,120,30aa1b8f-750b-4e85-b7fe-14bdad89188d,340.0,eau,,eau
r3bub9,365435,2022-05-22T17:15:00Z,120,924e04e2-49da-426d-9e74-3a0f8b173f03,340.0,eau,,eau
r3bub9,365434,2022-05-23T04:11:09Z,120,79cb06c7-9414-4155-b3f5-28e0197e5f88,337.0,eau,,eau
r3bub9,365548,2022-05-23T17:18:48Z,120,cb07cb43-2ada-4a57-85a1-b0933c125136,332.0,eau,,eau
r3bub9,365634,2022-05-24T07:18:10Z,120,1c4bae22-560b-49d3-91ad-2a534a19ffa1,107.0,café noir,,café noir
r3bub9,365947,2022-05-25T20:14:38Z,120,67164cad-362d-47ea-851c-68e9ab0c90e5,493.0,eau,,eau
r3bub9,366050,2022-05-26T16:17:41Z,120,5ad11378-0615-439a-9b27-6901f543bfcb,386.0,eau,,eau
r3bub9,366272,2022-05-28T08:17:13Z,120,61eaf1c8-7064-4999-b8ad-2c1e429002bd,493.0,eau,,eau
r3bub9,366426,2022-05-29T12:01:16Z,120,93b41067-ee5b-4946-bb4c-0652d6b84687,483.0,eau,,eau
r3bub9,366481,2022-05-29T18:43:29Z,120,f84aa73d-e307-420e-ac24-8cd4c87d47ca,472.0,eau,,eau
r3bub9,366530,2022-05-30T08:33:13Z,120,c6be9e2b-d21a-49a2-b02e-87bde47b820e,480.0,eau,,eau
r3bub9,366538,2022-05-30T09:19:21Z,120,b52703d8-664c-4607-9016-34a311eaebb6,743.0,eau,,eau
r3bub9,366713,2022-05-30T20:15:00Z,120,47934edb-d2f2-4d0a-86c8-0a34ebd0e018,498.0,eau,,eau
r3bub9,366763,2022-05-31T13:54:37Z,120,dda8160f-d02b-43c8-8f72-95f943e39077,200.0,eau,,eau
r3bub9,366805,2022-05-31T19:18:20Z,120,fa6f2a75-c65b-4528-897c-785a52ada5d1,500.0,eau,,eau
wrah5h,358396,2022-05-01T08:05:26Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,ça commence!,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,358407,2022-05-01T08:22:21Z,120,d1097393-f412-47b7-9197-c5af9e456d81,269.0,chocolat chaud au lait d'amande,déjeuner,chocolat chaud au lait d'amande
wrah5h,358422,2022-05-01T08:44:03Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,358423,2022-05-01T08:46:57Z,120,88b77da7-c621-437b-8709-2568af901ac3,5.0,sirop d'érable,déjeuner,"pancake, sirop d'érable"
wrah5h,358476,2022-05-01T10:49:24Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,358530,2022-05-01T13:23:26Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,358545,2022-05-01T14:26:15Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,358575,2022-05-01T15:58:07Z,120,a4e38412-a38e-4694-b4e7-30eff5684367,220.0,eau,,"eau, eau, eau, eau, eau"
wrah5h,358635,2022-05-01T18:21:15Z,120,9e2250ed-1c83-419f-b8d5-d87845b2927e,179.0,eau,,"eau, eau, eau"
wrah5h,358653,2022-05-01T19:21:28Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,358688,2022-05-02T04:42:43Z,120,9e2250ed-1c83-419f-b8d5-d87845b2927e,179.0,eau,,"eau, eau, eau"
wrah5h,358689,2022-05-02T04:43:07Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,358691,2022-05-02T04:48:16Z,120,67b0dffa-f510-4356-979c-09189a0d604d,224.0,"porridge (avoine, lait de coco)",déjeuner,"porridge (avoine, lait de coco), purée cacahuète , pépites chocolat noir, 1/2 banane "
wrah5h,358943,2022-05-02T15:23:44Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,358947,2022-05-02T15:35:47Z,120,d2097311-e228-4896-bc01-5592faab02f8,412.0,bubble tea (thé froid + perles de tapioca),"""collation""","bubble tea (thé froid + perles de tapioca), bubble tea (thé froid + perles de tapioca)"
wrah5h,358999,2022-05-02T17:31:21Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,359056,2022-05-02T19:35:06Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,359070,2022-05-02T20:15:26Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,359102,2022-05-03T04:48:12Z,120,97652ee3-3e16-4d7d-bafa-ffb83df2257c,186.0,"porridge (avoine, lait d'amande)",déjeuner,"porridge (avoine, lait d'amande), purée cacahuète , pépites de chocolat noir, 1/2 banane"
wrah5h,359220,2022-05-03T10:32:57Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,359395,2022-05-03T17:23:09Z,120,a4e38412-a38e-4694-b4e7-30eff5684367,220.0,eau,,"eau, eau, eau, eau, eau"
wrah5h,359442,2022-05-03T19:56:50Z,120,a4e38412-a38e-4694-b4e7-30eff5684367,220.0,eau,,"eau, eau, eau, eau, eau"
wrah5h,359471,2022-05-04T04:50:08Z,120,a4e38412-a38e-4694-b4e7-30eff5684367,220.0,eau,,"eau, eau, eau, eau, eau"
wrah5h,359474,2022-05-04T05:00:28Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,359596,2022-05-04T10:42:27Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,359709,2022-05-04T15:17:22Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,359765,2022-05-04T17:45:48Z,120,a4e38412-a38e-4694-b4e7-30eff5684367,220.0,eau,,"eau, eau, eau, eau, eau"
wrah5h,359812,2022-05-04T19:48:54Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,359853,2022-05-05T04:48:53Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,359978,2022-05-05T11:39:33Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,360046,2022-05-05T14:12:33Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,360185,2022-05-05T18:43:58Z,120,9e2250ed-1c83-419f-b8d5-d87845b2927e,179.0,eau,,"eau, eau, eau"
wrah5h,361066,2022-05-08T10:50:35Z,120,535828f4-022b-4ca3-be60-0cf34fd8b107,220.0,eau gazeuse ,,"eau gazeuse , eau"
wrah5h,361082,2022-05-08T11:17:53Z,120,535828f4-022b-4ca3-be60-0cf34fd8b107,220.0,eau,,"eau gazeuse , eau"
wrah5h,361219,2022-05-08T17:56:45Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,361317,2022-05-09T04:50:13Z,120,c34091b7-c42f-4e93-ae39-bb28aa3b7819,97.0,lait d'amande nature ,déjeuner ,"flocons d'avoine, graines de chia, lait d'amande nature , pépites de chocolat , purée de cacahuète , banane "
wrah5h,361573,2022-05-09T15:28:27Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,361837,2022-05-10T11:00:54Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,363862,2022-05-16T04:49:49Z,120,c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,119.0,lait d'amande nature ,déjeuner ,"flocons d'avoine, graines de chia, lait d'amande nature , pépites de chocolat , purée de cacahuète , framboises, myrtilles"
wrah5h,363866,2022-05-16T04:51:58Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,363867,2022-05-16T04:52:04Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,364059,2022-05-16T10:37:16Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,364026,2022-05-16T15:51:47Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,364058,2022-05-16T17:43:07Z,120,d483e228-d4ed-4708-b190-13338f41fd5e,304.0,thé vert menthe ,,thé vert menthe 
wrah5h,364278,2022-05-17T13:45:42Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,364279,2022-05-17T15:46:53Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,364289,2022-05-17T16:23:33Z,120,430eb052-fb0e-4c31-bd54-a9567a305cff,386.0,eau,,"eau, sirop "
wrah5h,364289,2022-05-17T16:23:33Z,120,430eb052-fb0e-4c31-bd54-a9567a305cff,15.0,sirop ,,"eau, sirop "
wrah5h,364353,2022-05-17T19:12:20Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,364518,2022-05-18T12:00:22Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,364521,2022-05-18T15:02:40Z,120,d2097311-e228-4896-bc01-5592faab02f8,412.0,bubble tea (thé froid + perles de tapioca),"""collation""","bubble tea (thé froid + perles de tapioca), bubble tea (thé froid + perles de tapioca)"
wrah5h,364572,2022-05-18T19:16:57Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,365038,2022-05-21T08:57:32Z,120,fb87bb48-be94-44ef-89c2-c771f97586c7,275.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,365042,2022-05-21T09:13:41Z,120,f9b5561f-8c6a-47b5-8e89-85b9306ecfde,4.0,sirop d'érable ,brunch,"pancake, sirop d'érable "
wrah5h,365172,2022-05-21T10:32:38Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,365175,2022-05-21T14:39:48Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,365196,2022-05-21T18:46:46Z,120,23670e31-473b-4fa4-af4e-825aec324022,120.0,yogourt au café ,dessert,yogourt au café 
wrah5h,365258,2022-05-22T07:25:57Z,120,6239cefa-ca3f-4627-8eb0-f96a13e51164,339.0,eau,,"eau, eau, eau"
wrah5h,365304,2022-05-22T11:03:58Z,120,d4021afa-7ac3-4e6b-9e0e-5e1a54425f70,363.0,thé froid maison ,,thé froid maison 
wrah5h,365413,2022-05-22T18:31:36Z,120,6239cefa-ca3f-4627-8eb0-f96a13e51164,339.0,eau,,"eau, eau, eau"
wrah5h,365534,2022-05-23T11:13:37Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,365535,2022-05-23T14:08:39Z,120,be53bf38-ca55-49a6-9b8b-9ab0ec32b38b,534.0,eau,,"eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau, eau"
wrah5h,365561,2022-05-23T18:15:59Z,120,6239cefa-ca3f-4627-8eb0-f96a13e51164,339.0,eau,,"eau, eau, eau"
xjvrtk,358379,2022-05-01T06:50:56Z,120,bde314fb-61a7-42fd-94d6-01669f396e31,275.0,café au lait,matin,café au lait
xjvrtk,358481,2022-05-01T10:57:50Z,120,58d03bda-2fb4-4b77-bc7f-cb0b65df954e,275.0,café au lait,midi,café au lait
xjvrtk,358600,2022-05-01T17:19:36Z,120,da3473b4-282c-4045-80b1-194b8fe5cbcb,298.0,café au lait,envie café ,café au lait
xjvrtk,358743,2022-05-02T07:34:14Z,120,7ce0b676-394a-459f-897b-a86c075513c2,303.0,café au lait ,matin,café au lait 
xjvrtk,358884,2022-05-02T12:34:09Z,120,1d85ed61-186b-4141-832b-ced8ca17c317,355.0,thé,midi,thé
xjvrtk,358955,2022-05-02T16:27:09Z,120,2ffaa019-183a-4d82-84ba-ba831178b5b2,300.0,café au lait,envie café,café au lait
xjvrtk,359117,2022-05-03T05:49:01Z,120,8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,100.0,lait écrémé ,matin bircher,"flocons d'avoine, flocons de soja, graines de chia, lait écrémé , pomme"
xjvrtk,359120,2022-05-03T05:50:43Z,120,2f3c0299-3bb7-40c5-9616-290afd33a6cf,300.0,café au lait,matin,café au lait
xjvrtk,359330,2022-05-03T14:40:09Z,120,794896b4-0506-4a92-8790-290fa76a94a2,168.0,café au lait,envie café,café au lait
xjvrtk,361366,2022-05-09T07:17:10Z,120,116568b0-83ed-45d1-a008-1cf06853afb0,300.0,café au lait,matin,café au lait
xjvrtk,361421,2022-05-09T09:05:52Z,120,5a2a11cf-9b59-46bd-88cc-f5b4fbc4b946,500.0,thé vert menthe,soif,thé vert menthe
xjvrtk,361746,2022-05-10T06:08:16Z,120,0c840828-067e-4249-80fd-ece782ed6762,230.0,café au lait,matin,café au lait
xjvrtk,361906,2022-05-10T14:01:22Z,120,4da10dec-deba-442c-b0f0-ff4a2b7e0b1c,300.0,café au lait,goûter,café au lait
xjvrtk,362052,2022-05-10T20:45:05Z,120,a99b0fbb-f247-46d0-b4e8-c87a0627ae75,355.0,thé rooibos,soirée,thé rooibos
xjvrtk,362174,2022-05-11T08:04:20Z,120,e9bc78bf-12ec-4d28-83e0-50ccd9895f90,200.0,café au lait,pause,"café au lait, chocolat au lait"
xjvrtk,362174,2022-05-11T08:04:20Z,120,e9bc78bf-12ec-4d28-83e0-50ccd9895f90,25.0,chocolat au lait,pause,"café au lait, chocolat au lait"
xjvrtk,362546,2022-05-12T05:54:12Z,120,677d7b93-add0-4938-87c0-df978cfc49ec,300.0,café au lait,matin,café au lait
xjvrtk,363889,2022-05-16T06:45:33Z,120,3d38e1ba-4e2b-4cc7-8808-fdf798abe6ba,300.0,café au lait,matin,café au lait
xjvrtk,363933,2022-05-16T10:27:34Z,120,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,500.0,eau menthe citron,midi,"pois chiches, oeufs au plat, brocolis, carottes, asperges, tronc de brocolis cru, huile d'olive, ciboulette, eau menthe citron"
xjvrtk,363958,2022-05-16T11:11:15Z,120,280dbefa-c24d-42c5-abdb-94bd72ab25aa,170.0,café au lait,midi,café au lait
xjvrtk,364139,2022-05-17T06:35:25Z,120,c9d20bd5-19ec-4cce-bf4a-dcf1df2064fe,300.0,café au lait,matin,café au lait
xjvrtk,364203,2022-05-17T10:17:27Z,120,37bfcf23-9f55-4b85-856b-c70b3af5b56c,15.0,pain au lait,midi,pain au lait
xjvrtk,364378,2022-05-18T05:35:10Z,120,542c5810-da93-4c91-96b1-04979dc1e028,300.0,café au lait,midi,café au lait
xjvrtk,364597,2022-05-19T06:40:35Z,120,4f17096f-878b-4dd8-b909-b2cc438746e7,300.0,café au lait,matin,café au lait
xjvrtk,364618,2022-05-19T08:36:31Z,120,9dd36be5-675b-413d-9c5f-f674c11e3fc6,179.0,café au lait,matin,café au lait
xjvrtk,364868,2022-05-20T12:14:16Z,120,8ba6bd26-d99a-47da-bfd1-70dc4988ada4,200.0,eau au citron ,soif,"iced coffee, eau au citron "
xjvrtk,365008,2022-05-21T05:29:22Z,120,0592d652-f532-481b-9c12-69365d51bae7,288.0,café au lait,matin,café au lait
xjvrtk,365027,2022-05-21T07:56:00Z,120,38766a97-afd1-4bf2-b53d-ad1e0a1e52e8,500.0,thé froid zero,soif et envie,thé froid zero
xjvrtk,365465,2022-05-23T08:13:21Z,120,197e0288-fa6f-45dc-9228-bdc58780ac7b,182.0,café au lait,pause matin,café au lait
xjvrtk,365510,2022-05-23T11:52:33Z,120,a0191f87-2446-43b8-a520-d8ed6436baf3,137.0,café,midi,"mangue, café"
